,location,total_sqft,bath,price,bhk
6398,Sarjapur  Road,1367.0,2.0,80.0,2
6401,Sarjapur  Road,1984.0,4.0,148.0,3
6403,Sarjapur  Road,1346.0,2.0,74.03,2
6405,Sarjapur  Road,1112.0,2.0,58.0,2
6406,Sarjapur  Road,1340.0,2.0,75.0,2
6407,Sarjapur  Road,3500.0,3.0,275.0,3
6409,Sarjapur  Road,1132.0,2.0,70.0,2
6411,Sarjapur  Road,2425.0,5.0,195.0,4
6412,Sarjapura - Attibele Road,1330.0,2.0,48.0,3
6413,Sarjapura - Attibele Road,1329.0,2.0,45.95,3
6414,Sarjapura - Attibele Road,829.0,2.0,22.8,2
6415,Sarjapura - Attibele Road,2400.0,3.0,85.0,3
6416,Sarjapura - Attibele Road,1033.0,2.0,28.41,2
6417,Sarjapura - Attibele Road,1676.0,3.0,52.0,3
6418,Sarjapura - Attibele Road,1800.0,3.0,90.0,3
6419,Sarjapura - Attibele Road,1308.0,2.0,37.0,2
6420,Sarjapura - Attibele Road,1073.0,2.0,31.77,2
6421,Sarjapura - Attibele Road,1330.0,2.0,49.0,3
6422,Sarjapura - Attibele Road,1090.0,2.0,37.0,2
6423,Sarjapura - Attibele Road,1126.0,2.0,36.0,2
6424,Sarjapura - Attibele Road,740.0,1.0,23.65,1
6425,Sarjapura - Attibele Road,1555.0,3.0,52.0,3
6426,Sector 1 HSR Layout,1840.0,3.0,155.0,3
6427,Sector 1 HSR Layout,1533.0,3.0,150.0,3
6428,Sector 1 HSR Layout,600.0,2.0,120.0,2
6429,Sector 1 HSR Layout,6000.0,1.0,276.0,1
6430,Sector 1 HSR Layout,1804.0,3.0,150.0,3
6431,Sector 1 HSR Layout,1720.0,3.0,83.0,3
6432,Sector 1 HSR Layout,1684.0,3.0,86.0,3
6433,Sector 2 HSR Layout,1296.0,2.0,75.0,2
6434,Sector 2 HSR Layout,794.0,1.0,60.0,1
6435,Sector 2 HSR Layout,1143.0,2.0,65.0,2
6436,Sector 2 HSR Layout,1665.0,3.0,110.0,3
6437,Sector 2 HSR Layout,1512.0,3.0,80.0,3
6438,Sector 2 HSR Layout,1332.0,2.0,101.0,2
6439,Sector 2 HSR Layout,1600.0,3.0,90.0,3
6440,Sector 2 HSR Layout,1231.0,2.0,66.0,2
6441,Sector 7 HSR Layout,3000.0,5.0,275.0,4
6442,Sector 7 HSR Layout,1163.0,2.0,98.86,2
6443,Sector 7 HSR Layout,1760.0,3.0,145.0,3
6444,Sector 7 HSR Layout,3900.0,3.0,300.0,3
6445,Sector 7 HSR Layout,1163.0,2.0,98.86,2
6446,Sector 7 HSR Layout,1342.0,2.0,115.0,2
6447,Sector 7 HSR Layout,1760.0,3.0,160.0,3
6448,Sector 7 HSR Layout,1760.0,3.0,142.0,3
6449,Sector 7 HSR Layout,2400.0,2.0,195.0,3
6450,Sector 7 HSR Layout,1760.0,3.0,185.0,3
6451,Sector 7 HSR Layout,1162.0,2.0,98.77,2
6452,Seegehalli,901.0,2.0,35.14,2
6454,Seegehalli,800.0,1.0,50.0,2
6456,Seegehalli,1118.0,2.0,37.5,2
6457,Seegehalli,1200.0,2.0,62.0,3
6458,Seegehalli,1155.0,2.0,72.0,2
6459,Seegehalli,1830.0,4.0,82.0,3
6460,Seegehalli,4000.0,3.0,235.0,3
6463,Seegehalli,1096.0,2.0,41.0,2
6465,Seegehalli,920.0,2.0,27.0,2
6466,Seegehalli,1553.0,3.0,68.0,3
6467,Seegehalli,1639.0,3.0,120.0,3
6468,Seegehalli,3000.0,4.0,235.0,3
6469,Seegehalli,1134.0,2.0,45.0,2
6470,Seegehalli,1683.0,3.0,80.0,3
6471,Seegehalli,1176.0,2.0,50.0,2
6472,Seegehalli,3000.0,4.0,240.0,3
6473,Shampura,2650.0,4.0,150.0,4
6474,Shampura,1200.0,2.0,53.0,2
6475,Shampura,700.0,1.0,35.0,2
6476,Shampura,1400.0,3.0,70.0,3
6477,Shampura,1475.0,3.0,78.0,3
6478,Shampura,1700.0,3.0,75.0,3
6479,Shivaji Nagar,850.0,2.0,55.0,2
6480,Shivaji Nagar,1554.0,3.0,130.0,2
6481,Shivaji Nagar,3820.0,1.0,306.0,1
6482,Shivaji Nagar,703.0,2.0,49.5,2
6483,Shivaji Nagar,1460.0,2.0,90.0,3
6484,Shivaji Nagar,600.0,1.0,65.0,2
6486,Singasandra,1030.0,2.0,55.0,2
6488,Singasandra,1100.0,2.0,52.0,2
6490,Singasandra,1300.0,2.0,65.0,2
6493,Singasandra,1010.0,2.0,40.0,2
6494,Singasandra,1375.0,2.0,58.0,2
6495,Singasandra,1120.0,2.0,60.0,2
6496,Singasandra,1510.0,3.0,75.0,3
6497,Singasandra,1179.0,2.0,56.0,2
6498,Singasandra,1416.0,2.0,67.0,2
6499,Singasandra,1476.0,2.0,73.0,3
6500,Singasandra,1139.7,2.0,45.0,2
6501,Singasandra,1465.0,2.0,60.0,2
6503,Singasandra,1653.0,3.0,85.0,3
6504,Somasundara Palya,1255.0,2.0,67.0,2
6505,Somasundara Palya,1448.0,2.0,68.0,2
6507,Somasundara Palya,1178.0,2.0,73.0,2
6508,Somasundara Palya,1260.0,2.0,60.0,2
6509,Somasundara Palya,1033.0,2.0,48.0,2
6510,Somasundara Palya,1329.0,2.0,70.0,2
6511,Somasundara Palya,2372.0,3.0,140.0,3
6512,Somasundara Palya,1185.0,2.0,70.0,2
6516,Somasundara Palya,2400.0,3.0,140.0,4
6517,Somasundara Palya,1650.0,3.0,95.0,3
6518,Somasundara Palya,1186.0,2.0,72.0,2
6520,Sompura,825.0,2.0,33.0,2
6521,Sompura,1025.0,2.0,37.0,3
6522,Sompura,1020.0,2.0,41.0,2
6523,Sompura,1126.0,2.0,39.0,2
6524,Sompura,825.0,2.0,32.0,2
6525,Sompura,1360.0,2.0,45.0,3
6526,Sompura,1350.0,2.0,47.0,3
6527,Sompura,2150.0,3.0,85.0,4
6529,Sonnenahalli,896.0,2.0,43.75,2
6530,Sonnenahalli,1120.0,2.0,43.0,2
6531,Sonnenahalli,1100.0,2.0,44.0,2
6532,Sonnenahalli,1011.0,2.0,50.53,2
6533,Sonnenahalli,614.5,1.0,30.715,1
6534,Sonnenahalli,1484.0,3.0,74.18,3
6535,Sonnenahalli,1610.0,3.0,80.48,3
6536,Sonnenahalli,1415.0,2.0,65.0,3
6537,Sonnenahalli,1268.0,2.0,58.0,2
6538,Sonnenahalli,1268.0,2.0,56.0,2
6539,Sonnenahalli,605.0,1.0,30.24,1
6540,Sonnenahalli,1484.0,3.0,75.0,3
6541,Subramanyapura,929.0,2.0,50.17,2
6542,Subramanyapura,1200.0,2.0,52.0,2
6543,Subramanyapura,975.0,2.0,58.0,2
6544,Subramanyapura,1277.0,2.0,55.0,2
6545,Subramanyapura,985.0,2.0,58.0,2
6546,Subramanyapura,1245.0,2.0,68.0,3
6547,Subramanyapura,1313.0,2.0,73.0,2
6548,Subramanyapura,1313.0,2.0,66.5,2
6549,Subramanyapura,1255.0,2.0,79.0,3
6550,Subramanyapura,1330.0,3.0,72.0,3
6551,Subramanyapura,929.0,2.0,48.0,2
6552,Subramanyapura,950.0,2.0,55.0,2
6553,Subramanyapura,929.0,2.0,56.0,2
6555,Subramanyapura,1260.0,2.0,76.0,3
6557,Subramanyapura,960.0,2.0,55.0,2
6558,Subramanyapura,1260.0,2.0,73.0,3
6560,Subramanyapura,1278.0,3.0,70.0,3
6561,Subramanyapura,929.0,2.0,49.0,2
6562,Subramanyapura,1260.0,2.0,75.0,3
6563,Subramanyapura,1000.0,2.0,45.0,2
6565,Subramanyapura,929.0,1.0,51.0,2
6566,Subramanyapura,1880.0,3.0,110.0,3
6568,Sultan Palaya,1700.0,3.0,120.0,3
6569,Sultan Palaya,1100.0,2.0,45.0,2
6570,Sultan Palaya,900.0,2.0,45.0,2
6571,Sultan Palaya,870.0,2.0,65.0,2
6572,Sultan Palaya,1765.0,3.0,80.0,3
6573,Sultan Palaya,1713.0,3.0,125.0,3
6574,Sultan Palaya,1009.0,2.0,65.0,2
6575,Sultan Palaya,5000.0,5.0,325.0,4
6576,Sultan Palaya,1070.0,2.0,49.0,2
6577,TC Palaya,1475.0,3.0,98.0,3
6578,TC Palaya,1200.0,2.0,60.0,2
6583,TC Palaya,1240.0,2.0,60.0,2
6584,TC Palaya,1500.0,2.0,100.0,3
6585,TC Palaya,1200.0,2.0,65.0,2
6586,TC Palaya,1200.0,2.0,70.0,2
6587,TC Palaya,900.0,2.0,55.0,2
6590,TC Palaya,4800.0,3.0,302.0,4
6591,TC Palaya,1000.0,2.0,64.0,2
6593,TC Palaya,900.0,2.0,55.0,2
6594,TC Palaya,1200.0,2.0,66.0,2
6597,TC Palaya,900.0,2.0,55.0,2
6599,TC Palaya,900.0,2.0,55.0,2
6602,TC Palaya,1200.0,2.0,65.0,2
6603,TC Palaya,1500.0,2.0,75.0,2
6605,TC Palaya,1000.0,2.0,70.0,2
6606,TC Palaya,1100.0,2.0,65.0,2
6610,TC Palaya,1800.0,2.0,80.0,2
6612,TC Palaya,1200.0,2.0,70.0,2
6613,TC Palaya,1350.0,1.0,55.0,1
6614,TC Palaya,900.0,2.0,55.0,2
6615,TC Palaya,900.0,2.0,55.0,2
6616,TC Palaya,1082.0,2.0,64.0,2
6620,TC Palaya,1152.0,2.0,55.0,2
6624,Talaghattapura,1868.0,3.0,131.0,3
6625,Talaghattapura,2038.5,3.0,120.0,3
6626,Talaghattapura,2106.0,3.0,126.0,3
6627,Talaghattapura,1868.0,3.0,121.0,3
6628,Talaghattapura,2106.0,3.0,126.0,3
6629,Talaghattapura,1868.0,3.0,135.0,3
6630,Talaghattapura,1856.0,3.0,135.0,3
6631,Talaghattapura,1868.0,3.0,120.0,3
6632,Talaghattapura,1804.0,3.0,115.0,3
6633,Talaghattapura,1856.0,3.0,135.0,3
6634,Talaghattapura,2254.0,3.0,153.0,3
6635,Talaghattapura,2106.0,3.0,148.0,3
6636,Talaghattapura,1856.0,3.0,135.0,3
6637,Talaghattapura,2273.0,3.0,159.0,3
6638,Talaghattapura,2099.0,3.0,147.0,3
6639,Talaghattapura,1100.0,2.0,50.0,2
6640,Talaghattapura,1100.0,2.0,49.49,2
6641,Talaghattapura,1575.0,3.0,80.0,3
6642,Talaghattapura,2273.0,3.0,145.0,3
6643,Talaghattapura,1175.0,2.0,62.0,2
6644,Talaghattapura,1804.0,3.0,127.0,3
6645,Talaghattapura,1062.0,2.0,42.48,2
6646,Talaghattapura,2038.5,3.0,122.0,3
6647,Talaghattapura,1800.0,3.0,84.0,3
6648,Talaghattapura,2265.0,3.0,159.0,3
6649,Talaghattapura,2099.0,3.0,134.0,3
6650,Thanisandra,510.0,1.0,25.25,1
6651,Thanisandra,1296.0,2.0,80.0,2
6653,Thanisandra,2144.0,3.0,145.0,3
6655,Thanisandra,445.0,1.0,28.0,1
6656,Thanisandra,1296.0,2.0,83.0,2
6658,Thanisandra,2144.0,3.0,135.0,3
6660,Thanisandra,1093.0,2.0,70.0,2
6661,Thanisandra,1265.0,2.0,79.0,3
6662,Thanisandra,1651.0,3.0,97.38,3
6663,Thanisandra,1265.0,2.0,85.0,2
6664,Thanisandra,510.0,1.0,25.25,1
6665,Thanisandra,1564.0,3.0,101.0,3
6667,Thanisandra,1847.0,3.0,123.0,3
6669,Thanisandra,1697.0,3.0,114.0,3
6671,Thanisandra,3500.0,5.0,160.0,6
6672,Thanisandra,1573.0,3.0,95.0,3
6673,Thanisandra,1917.0,3.0,122.0,3
6674,Thanisandra,693.0,1.0,34.3,1
6675,Thanisandra,1098.0,2.0,68.0,2
6676,Thanisandra,760.0,1.0,50.3,1
6679,Thanisandra,2002.0,3.0,112.0,3
6684,Thanisandra,1697.0,3.0,115.0,3
6685,Thanisandra,1380.0,1.0,62.1,1
6686,Thanisandra,923.0,1.0,60.84,1
6688,Thanisandra,923.0,1.0,45.69,1
6690,Thanisandra,1296.0,2.0,72.0,2
6692,Thanisandra,1698.0,3.0,102.0,3
6693,Thanisandra,1411.0,3.0,93.04,3
6694,Thanisandra,1996.0,3.0,135.0,3
6695,Thanisandra,1801.0,3.0,115.0,3
6696,Thanisandra,1265.0,2.0,82.0,2
6698,Thanisandra,1917.0,4.0,113.0,3
6699,Thanisandra,662.0,1.0,42.0,1
6701,Thanisandra,1948.0,3.0,130.0,3
6703,Thanisandra,1098.0,2.0,74.0,2
6705,Thanisandra,1564.0,3.0,104.0,3
6711,Thanisandra,2127.0,3.0,135.0,3
6713,Thanisandra,1276.0,2.0,75.0,2
6714,Thanisandra,693.0,1.0,34.3,1
6715,Thanisandra,2259.0,5.0,135.0,4
6716,Thanisandra,1265.0,2.0,78.0,2
6718,Thanisandra,934.0,2.0,55.0,2
6719,Thanisandra,1056.0,2.0,68.0,2
6720,Thanisandra,1595.0,3.0,110.0,3
6721,Thanisandra,1411.0,3.0,93.15,3
6722,Thanisandra,1093.0,2.0,68.1,2
6724,Thanisandra,1093.0,2.0,72.0,2
6726,Thanisandra,1698.0,3.0,107.0,3
6727,Thanisandra,1564.0,3.0,105.0,3
6728,Thanisandra,1265.0,2.0,83.0,2
6729,Thanisandra,784.0,1.0,35.285,1
6730,Thanisandra,965.0,2.0,56.0,2
6731,Thanisandra,1546.0,3.0,95.0,3
6732,Thanisandra,777.0,1.0,38.535,1
6733,Thanisandra,1697.0,3.0,110.0,3
6734,Thanisandra,1492.0,3.0,88.0,3
6735,Thanisandra,2072.0,3.0,122.0,3
6736,Thanisandra,1880.0,3.0,120.0,3
6737,Thanisandra,760.0,1.0,50.0,1
6739,Thanisandra,933.0,2.0,58.0,1
6740,Thanisandra,1917.0,3.0,110.0,3
6741,Thanisandra,1996.0,4.0,123.0,3
6742,Thanisandra,1183.0,2.0,77.25,2
6743,Thanisandra,1491.0,3.0,88.0,3
6745,Thanisandra,662.0,1.0,29.0,1
6747,Thanisandra,1564.0,3.0,100.0,3
6748,Thanisandra,662.0,1.0,45.0,1
6749,Thanisandra,1573.0,3.0,98.0,3
6750,Thanisandra,1262.0,2.0,83.0,3
6751,Thanisandra,1056.0,2.0,65.0,2
6753,Thanisandra,1702.0,3.0,115.0,3
6754,Thanisandra,1343.0,2.0,75.0,2
6755,Thanisandra,1935.0,4.0,122.0,3
6756,Thanisandra,933.0,2.0,55.0,2
6757,Thanisandra,1183.0,2.0,77.3,2
6758,Thanisandra,662.0,1.0,38.0,1
6759,Thanisandra,1265.0,2.0,72.0,2
6760,Thanisandra,1595.0,3.0,105.0,3
6762,Thanisandra,580.0,1.0,27.5,1
6763,Thanisandra,2087.0,4.0,139.0,3
6765,Thanisandra,1098.0,2.0,71.0,2
6766,Thanisandra,1411.0,3.0,93.25,3
6769,Thanisandra,1732.0,3.0,112.0,3
6770,Thanisandra,933.0,1.0,61.0,1
6771,Thanisandra,1702.0,3.0,107.0,3
6772,Thanisandra,747.0,1.0,34.355,1
6773,Thanisandra,2030.0,4.0,125.0,3
6775,Thanisandra,1948.0,4.0,129.0,4
6776,Thanisandra,1573.0,3.0,90.0,3
6777,Thanisandra,1056.0,2.0,70.0,2
6778,Thanisandra,1595.0,3.0,96.0,3
6781,Thanisandra,1245.0,2.0,83.05,2
6782,Thanisandra,1261.0,2.0,80.0,3
6783,Thanisandra,1884.0,4.0,117.0,3
6784,Thanisandra,965.0,2.0,54.0,2
6785,Thanisandra,1930.0,4.0,122.0,3
6786,Thanisandra,777.0,1.0,38.46,1
6788,Thanisandra,1930.0,4.0,120.0,3
6789,Thanisandra,760.0,1.0,50.4,1
6790,Thanisandra,663.0,1.0,32.82,1
6791,Thanisandra,1801.0,3.0,115.0,3
6793,Thanisandra,3671.0,4.0,220.0,4
6795,Thanisandra,1305.0,2.0,90.0,2
6796,Thanisandra,1965.0,4.0,125.0,3
6797,Thanisandra,1573.0,3.0,100.0,3
6800,Thanisandra,1917.0,4.0,130.0,4
6804,Thigalarapalya,1297.0,2.0,103.0,2
6805,Thigalarapalya,1418.0,2.0,95.0,2
6809,Thigalarapalya,1418.0,2.0,103.0,2
6810,Thigalarapalya,1418.0,2.0,101.0,2
6811,Thigalarapalya,1418.0,2.0,104.0,2
6813,Thigalarapalya,3122.0,5.0,225.0,4
6815,Thigalarapalya,1418.0,2.0,103.0,2
6816,Thigalarapalya,2072.0,4.0,159.0,3
6818,Thigalarapalya,1418.0,2.0,106.0,2
6820,Thigalarapalya,1418.0,2.0,104.0,2
6822,Thigalarapalya,1418.0,2.0,105.0,2
6823,Thigalarapalya,1418.0,2.0,104.0,2
6826,Thigalarapalya,1418.0,2.0,106.0,2
6827,Thigalarapalya,2072.0,4.0,155.0,3
6828,Thigalarapalya,1830.0,4.0,135.0,3
6829,Thigalarapalya,1418.0,2.0,105.0,2
6830,Thigalarapalya,2072.0,4.0,160.0,3
6834,Thigalarapalya,2072.0,4.0,160.0,3
6835,Thigalarapalya,2072.0,4.0,155.0,3
6837,Thigalarapalya,2072.0,4.0,153.0,3
6839,Thigalarapalya,2072.0,4.0,157.0,3
6840,Thigalarapalya,1418.0,2.0,105.0,2
6841,Thigalarapalya,3362.0,5.0,249.0,4
6845,Thigalarapalya,4190.0,4.0,325.0,4
6849,Thigalarapalya,1400.0,2.0,105.0,2
6851,Thigalarapalya,1297.0,2.0,98.0,2
6853,Thubarahalli,3800.0,4.0,239.0,4
6854,Thubarahalli,1200.0,2.0,78.0,2
6855,Thubarahalli,1128.0,2.0,75.0,2
6856,Thubarahalli,1185.0,2.0,65.0,2
6857,Thubarahalli,975.0,2.0,55.0,2
6858,Thubarahalli,1330.0,2.0,75.0,2
6859,Thubarahalli,1085.0,2.0,70.0,2
6860,Thubarahalli,1216.0,2.0,80.0,2
6861,Thubarahalli,1200.0,2.0,79.0,2
6862,Thubarahalli,1200.0,2.0,80.0,2
6863,Thubarahalli,1200.0,2.0,79.55,2
6865,Thubarahalli,2625.0,3.0,175.0,3
6866,Thubarahalli,975.0,2.0,50.0,2
6868,Thubarahalli,1584.0,3.0,101.0,3
6869,Thyagaraja Nagar,800.0,1.0,100.0,1
6870,Thyagaraja Nagar,2000.0,4.0,145.0,5
6871,Thyagaraja Nagar,1270.0,2.0,95.25,3
6872,Thyagaraja Nagar,1040.0,2.0,68.0,2
6873,Tindlu,1500.0,2.0,87.0,3
6874,Tindlu,7500.0,7.0,400.0,7
6875,Tindlu,1357.0,2.0,65.0,3
6876,Tindlu,1500.0,3.0,87.0,3
6877,Tindlu,1370.07,3.0,65.0,3
6878,Tindlu,1165.0,2.0,59.8,2
6879,Tindlu,1050.0,2.0,55.0,2
6880,Tindlu,1100.0,2.0,55.0,2
6881,Tumkur Road,1500.0,3.0,95.0,3
6882,Tumkur Road,1779.0,3.0,112.0,3
6883,Tumkur Road,1586.0,3.0,100.0,3
6884,Tumkur Road,1098.0,2.0,72.0,2
6885,Tumkur Road,1354.0,3.0,90.0,3
6886,Tumkur Road,1240.0,2.0,84.0,3
6887,Tumkur Road,1239.0,2.0,82.0,2
6888,Tumkur Road,1246.0,2.0,82.0,2
6889,Tumkur Road,1500.0,3.0,100.0,3
6891,Tumkur Road,1416.0,3.0,94.0,3
6892,Tumkur Road,1027.0,2.0,60.0,2
6893,Tumkur Road,1027.0,2.0,68.62,2
6894,Tumkur Road,1459.0,2.0,95.0,3
6895,Tumkur Road,992.0,2.0,60.0,2
6896,Tumkur Road,1066.0,2.0,52.5,2
6897,Tumkur Road,1240.0,2.0,79.0,3
6898,Tumkur Road,1441.0,2.0,95.0,3
6899,Tumkur Road,1240.0,2.0,83.0,3
6900,Tumkur Road,1027.0,2.0,67.0,2
6902,Tumkur Road,1354.0,3.0,85.86,3
6903,Ulsoor,2135.0,3.0,215.0,3
6904,Ulsoor,1275.0,2.0,120.0,2
6905,Ulsoor,1020.0,3.0,110.0,3
6906,Ulsoor,1200.0,2.0,60.0,2
6907,Ulsoor,1180.0,2.0,100.0,2
6908,Ulsoor,1340.0,3.0,90.0,3
6909,Ulsoor,1500.0,2.0,125.0,3
6910,Ulsoor,2000.0,3.0,185.0,3
6911,Ulsoor,1255.0,2.0,120.0,2
6912,Ulsoor,1685.0,4.0,185.0,3
6914,Ulsoor,2135.0,3.0,170.0,3
6915,Ulsoor,1160.0,2.0,130.0,2
6916,Uttarahalli,1440.0,2.0,62.0,3
6917,Uttarahalli,1143.0,2.0,45.0,2
6918,Uttarahalli,1020.0,2.0,45.0,2
6919,Uttarahalli,1286.0,2.0,63.0,2
6920,Uttarahalli,1101.0,2.0,45.0,2
6921,Uttarahalli,1345.0,2.0,67.0,2
6924,Uttarahalli,1175.0,2.0,47.0,2
6925,Uttarahalli,1390.0,2.0,62.55,3
6926,Uttarahalli,1330.0,2.0,56.0,3
6927,Uttarahalli,1008.0,2.0,45.0,2
6928,Uttarahalli,1390.0,2.0,60.47,3
6929,Uttarahalli,1617.0,3.0,66.68,3
6930,Uttarahalli,1150.0,2.0,49.0,2
6931,Uttarahalli,1330.0,2.0,56.0,3
6932,Uttarahalli,1200.0,2.0,44.0,2
6935,Uttarahalli,882.0,2.0,30.0,2
6936,Uttarahalli,993.0,2.0,39.71,2
6937,Uttarahalli,1045.0,2.0,45.0,2
6938,Uttarahalli,850.0,2.0,37.93,2
6940,Uttarahalli,3600.0,6.0,120.0,6
6941,Uttarahalli,1788.0,3.0,98.34,3
6942,Uttarahalli,1345.0,2.0,57.0,3
6943,Uttarahalli,1089.0,2.0,43.55,2
6945,Uttarahalli,1279.0,2.0,48.0,2
6947,Uttarahalli,1425.0,2.0,64.0,3
6948,Uttarahalli,1155.0,2.0,40.42,2
6949,Uttarahalli,1050.0,2.0,42.0,2
6950,Uttarahalli,1300.0,2.0,55.0,3
6951,Uttarahalli,1250.0,2.0,55.0,3
6952,Uttarahalli,1700.0,3.0,88.0,3
6953,Uttarahalli,1200.0,3.0,50.0,3
6954,Uttarahalli,1085.0,2.0,43.0,2
6956,Uttarahalli,1175.0,2.0,47.0,2
6957,Uttarahalli,1689.28,3.0,91.2,3
6958,Uttarahalli,1175.0,2.0,47.0,2
6959,Uttarahalli,1137.0,2.0,63.0,2
6960,Uttarahalli,1215.0,2.0,52.85,3
6962,Uttarahalli,1325.0,2.0,53.0,2
6963,Uttarahalli,1300.0,2.0,60.0,3
6964,Uttarahalli,850.0,2.0,35.0,2
6965,Uttarahalli,1627.86,3.0,88.0,3
6967,Uttarahalli,1360.0,2.0,61.2,3
6968,Uttarahalli,661.0,1.0,36.0,1
6969,Uttarahalli,1134.0,2.0,45.36,2
6971,Uttarahalli,1320.0,2.0,55.44,3
6972,Uttarahalli,1390.0,2.0,61.16,3
6973,Uttarahalli,1090.0,2.0,45.0,2
6974,Uttarahalli,1050.0,2.0,42.0,2
6975,Uttarahalli,1123.0,2.0,48.0,2
6976,Uttarahalli,1329.0,2.0,56.0,3
6977,Uttarahalli,938.0,2.0,35.0,2
6980,Uttarahalli,1100.0,1.0,45.0,2
6981,Uttarahalli,1125.0,2.0,47.0,2
6983,Uttarahalli,1685.0,3.0,85.0,3
6984,Uttarahalli,1390.0,2.0,62.55,3
6986,Uttarahalli,1180.0,2.0,41.3,2
6987,Uttarahalli,1380.0,2.0,42.0,2
6988,Uttarahalli,1737.0,2.0,95.0,3
6990,Uttarahalli,1160.0,2.0,45.0,2
6991,Uttarahalli,1280.0,2.0,60.0,3
6993,Uttarahalli,1190.0,2.0,53.55,2
6994,Uttarahalli,1330.0,2.0,57.0,3
6995,Uttarahalli,1560.0,3.0,74.0,3
6997,Uttarahalli,1125.0,2.0,48.0,2
6998,Uttarahalli,1320.0,2.0,55.44,3
7000,Uttarahalli,1160.0,2.0,40.6,2
7002,Uttarahalli,1065.0,2.0,42.59,2
7003,Uttarahalli,1075.0,2.0,46.76,2
7004,Uttarahalli,1155.0,2.0,40.6,2
7007,Uttarahalli,1215.0,2.0,52.85,3
7009,Uttarahalli,1180.0,2.0,41.3,2
7012,Uttarahalli,1002.0,2.0,40.08,2
7013,Uttarahalli,1002.0,2.0,40.08,2
7014,Uttarahalli,1075.0,2.0,40.0,2
7016,Uttarahalli,1155.0,2.0,40.43,2
7018,Uttarahalli,1025.0,2.0,35.88,2
7019,Uttarahalli,1125.0,2.0,47.65,2
7020,Uttarahalli,1300.0,2.0,55.0,2
7021,Uttarahalli,1025.0,2.0,35.88,2
7022,Uttarahalli,980.0,2.0,45.0,2
7023,Uttarahalli,1125.0,2.0,47.0,2
7028,Uttarahalli,1175.0,2.0,47.0,2
7031,Uttarahalli,1525.0,2.0,62.82,3
7032,Uttarahalli,1265.0,2.0,65.0,3
7035,Uttarahalli,1213.0,2.0,48.0,2
7037,Uttarahalli,900.0,2.0,35.0,2
7038,Uttarahalli,1065.0,2.0,42.6,2
7041,Uttarahalli,1125.0,2.0,47.0,2
7042,Uttarahalli,1270.0,2.0,55.25,3
7043,Uttarahalli,1270.0,2.0,55.25,3
7044,Uttarahalli,1107.0,2.0,45.0,2
7045,Uttarahalli,1200.0,2.0,55.0,2
7047,Uttarahalli,1460.0,3.0,76.0,3
7048,Uttarahalli,1500.0,3.0,68.0,3
7049,Uttarahalli,1120.0,2.0,50.0,2
7050,Uttarahalli,1150.0,2.0,46.0,2
7051,Uttarahalli,1330.0,2.0,58.0,3
7053,Uttarahalli,1050.0,2.0,42.0,2
7054,Uttarahalli,1125.0,2.0,48.0,2
7056,Uttarahalli,1345.0,2.0,57.0,3
7057,Uttarahalli,1345.0,2.0,57.0,3
7059,Uttarahalli,1000.0,2.0,52.0,2
7060,Uttarahalli,1037.0,2.0,36.0,2
7062,Uttarahalli,1000.0,2.0,39.5,2
7063,Uttarahalli,1125.0,1.0,45.0,2
7065,Uttarahalli,1160.0,2.0,40.58,2
7066,Uttarahalli,1123.0,2.0,60.0,2
7068,Uttarahalli,1000.0,2.0,35.0,2
7069,Uttarahalli,1330.0,2.0,57.0,3
7070,Uttarahalli,1125.0,2.0,47.0,2
7071,Uttarahalli,1165.0,1.0,42.09,2
7072,Uttarahalli,1260.0,2.0,55.0,2
7073,Uttarahalli,1284.0,2.0,53.36,2
7074,Uttarahalli,1150.0,2.0,45.99,2
7076,Uttarahalli,1290.0,2.0,56.12,3
7077,Uttarahalli,1328.0,2.0,56.0,3
7078,Uttarahalli,1040.0,2.0,36.4,2
7079,Uttarahalli,1290.0,2.0,56.12,3
7081,Uttarahalli,1075.0,2.0,46.76,2
7082,Uttarahalli,1345.0,2.0,57.0,3
7083,Varthur,1160.0,2.0,44.0,2
7084,Varthur,1385.0,2.0,80.0,2
7086,Varthur,1024.0,2.0,42.0,2
7087,Varthur,1125.0,2.0,40.0,2
7088,Varthur,1112.0,2.0,40.0,2
7089,Varthur,1055.0,2.0,45.35,2
7090,Varthur,1280.0,2.0,65.0,2
7091,Varthur,977.0,2.0,36.0,2
7092,Varthur,1250.0,3.0,71.0,3
7093,Varthur,1200.0,3.0,67.75,3
7094,Varthur,1111.0,2.0,41.88,2
7095,Varthur,1140.0,2.0,55.5,2
7096,Varthur,1012.0,2.0,59.0,2
7097,Varthur,1140.0,2.0,39.9,2
7098,Varthur,1090.0,2.0,48.0,2
7099,Varthur,1450.0,3.0,71.0,3
7100,Varthur,1210.0,2.0,60.0,2
7101,Varthur,1070.0,2.0,46.0,2
7102,Varthur,1360.0,2.0,85.0,3
7103,Varthur,965.0,2.0,34.0,2
7104,Varthur,1120.0,2.0,44.24,2
7105,Varthur,1395.0,2.0,79.0,3
7106,Varthur,1085.0,2.0,45.0,2
7107,Varthur,1250.0,2.0,47.0,2
7108,Varthur,1200.0,3.0,68.38,3
7110,Varthur,1155.0,2.0,60.0,2
7111,Varthur,1035.0,2.0,60.0,2
7112,Varthur,1155.0,2.0,39.0,2
7113,Varthur,1180.0,2.0,55.0,2
7115,Varthur,1738.0,2.0,57.35,2
